===== Starting battle of <Dumbot> vs <RandomOscillator> with memory tape size: 20 =====

[ 117< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 117< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 116< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 116< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 115< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 115< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 114< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 114< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 113< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 113< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 112< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 112< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 111< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 111< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 110< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 110< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 109< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 109< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 108< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 108< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 107< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 107< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 106< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 106< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 105< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 105< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 104< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 104< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 103< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 103< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 102< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 102< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 101< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 101< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 100< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 100< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 99< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 99< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 98< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 98< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 97< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 97< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 96< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 96< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 95< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 95< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 94< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 94< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 93< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 93< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 92< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 92< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 91< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 91< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 90< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 90< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 89< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 89< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 88< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 88< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 87< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 87< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 86< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 86< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 85< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 85< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 84< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 84< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 83< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 83< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 82< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 82< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 81< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 81< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 80< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 80< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 79< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 79< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 78< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 78< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 77< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 77< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 76< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 76< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 75< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 75< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 74< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 74< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 73< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 73< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 72< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 72< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 71< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 71< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 70< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 70< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 69< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 69< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 68< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 68< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 67< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 67< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 66< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 66< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 65< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 65< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 64< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 64< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 63< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 63< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 62< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 62< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 61< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 61< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 60< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 60< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 59< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 59< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 58< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 58< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 57< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 57< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 56< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 56< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 55< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 55< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 54< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 54< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 53< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 53< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 52< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 52< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 51< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 51< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 50< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 50< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 49< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 49< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 48< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 48< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 47< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 47< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 46< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 46< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 45< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 45< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 44< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 44< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 43< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 43< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 42< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 42< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 41< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 41< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 40< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 40< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 39< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 39< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 38< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 38< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 37< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 37< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 36< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
[ 36< | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 1 | -1 | -1 | 1 | 1 | -1 | 1 | -1 | 128 ]
