===== Starting battle of <ReluctantRan> vs <LightfootPlodder> with memory tape size: 10 =====

[ >85 | -1< | -1 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >84 | 0< | -1 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >83 | 0 | -1< | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >82 | 0 | 0< | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >81 | 0< | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >80 | 0< | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >79 | -1< | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >78 | -1 | 0< | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >77 | -1< | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >76 | -1 | 0< | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >75 | -1 | 0< | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >74 | -1< | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >73< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >71< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >70< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >69< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >69< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >68< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >68< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >67< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >67< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >66< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >66< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >65< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >65< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >64< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >64< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >63< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >63< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >62< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >62< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >61< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >61< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >60< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >60< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >59< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >59< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >58< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >58< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >57< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >57< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >56< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >56< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >55< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >55< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >54< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >54< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >53< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >53< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >52< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >52< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >51< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >51< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >50< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >50< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >49< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >49< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >48< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >48< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >47< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >47< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >46< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >46< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >45< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >45< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >44< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >44< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >43< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >43< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >42< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >42< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >41< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >41< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >40< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >40< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >39< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >39< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >38< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >38< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >37< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >37< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >36< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >36< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >35< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >35< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >34< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >34< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >33< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >33< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >32< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >32< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >31< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >31< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >30< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >30< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >29< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >29< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >28< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >28< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >27< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >27< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >26< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >26< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >25< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >25< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >24< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >24< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >23< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >23< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >22< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >22< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >21< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >21< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >20< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >20< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >19< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >19< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >18< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >18< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >17< | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >16 | -1 | 0 | -1 | -1 | 4 | 4 | -4 | -4 | -4 | 128< ]

===== ReluctantRan won the battle after 257 cycles =====



===== Starting battle of <ReluctantRan> vs <LightfootPlodder> with memory tape size: 27 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -4 | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -4 | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -4 | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -4 | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -4 | -4 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -4 | -4 | -4 | 128 ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -4 | -4 | -4 | 128 ]
[ >126 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | -4 | -4 | -4 | 128 ]
[ >125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | -4 | -4 | -4 | 128 ]
[ >124 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | -4 | -4 | -4 | 128 ]
[ >123 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 4 | -4 | -4 | -4 | 128 ]
[ >122 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 4 | -4 | -4 | -4 | 128 ]
[ >121 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 4 | -4 | -4 | -4 | 128 ]
[ >120 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | 4 | -4 | -4 | -4 | 128 ]
[ >119 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | 4 | -4 | -4 | -4 | 128 ]
[ >118 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >117 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >116 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >115 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >114 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >113 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >112 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >111 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >110 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >109 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >108 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
[ >107 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -1 | 4 | 4 | -4 | -4 | -4 | 128 ]
